Elapsed Time (ms), Humidity (%)
45658812, 43.97
45661296, 43.96
45663780, 43.97
45666265, 43.93
45668749, 43.93
45671234, 43.95
45673718, 43.94
45676203, 43.92
45678687, 43.94
45681171, 43.89
45683656, 43.85
45686140, 43.92
45688625, 43.91
45691109, 43.94
45693594, 43.93
45696078, 43.97
45698562, 43.93
45701047, 43.92
45703531, 44.00
45706016, 44.00
45708500, 43.94
45710985, 43.97
45713469, 43.97
45715954, 43.97
45718438, 43.99
45720923, 43.98
45723407, 44.00
45725892, 43.96
45728376, 43.93
45730861, 43.93
45733345, 43.92
45735829, 43.96
45738314, 43.97
45740798, 43.93
45743283, 43.91
45745767, 43.90
45748252, 43.90
45750736, 43.89
45753221, 43.91
45755705, 43.97
45758189, 43.93
45760674, 43.93
45763158, 43.96
45765643, 43.98
45768127, 43.96
45770612, 43.96
45773096, 43.91
45775581, 43.94
45778065, 43.95
45780550, 43.99
45783034, 43.98
45785519, 43.94
45788003, 43.92
45790488, 43.91
45792972, 44.01
45795456, 43.93
45797941, 43.92
45800425, 43.93
45802910, 43.92
45805394, 43.94
45807879, 43.92
45810363, 43.91
45812848, 43.93
45815332, 43.97
45817816, 43.94
45820301, 44.03
45822785, 43.92
45825270, 43.97
45827754, 43.97
45830239, 43.97
45832723, 43.95
45835208, 44.02
45837692, 43.97
45840177, 43.99
45842661, 43.98
45845146, 44.01
45847630, 43.93
45850115, 44.00
45852599, 43.99
45855084, 43.94
45857568, 43.97
45860052, 44.01
45862537, 43.97
45865021, 43.98
45867506, 44.03
45869990, 44.01
45872475, 43.99
45874959, 43.97
45877443, 43.96
45879928, 43.99
45882412, 43.96
45884897, 44.01
45887381, 44.03
45889866, 43.98
45892350, 43.98
45894834, 43.97
45897319, 44.02
45899803, 43.99
45902288, 43.94
45904772, 43.98
45907257, 43.99
45909741, 43.94
45912226, 43.98
45914710, 43.97
45917195, 44.01
45919679, 43.97
45922163, 43.99
45924648, 43.99
45927132, 43.94
45929617, 44.00
45932101, 44.01
45934586, 44.02
45937070, 44.01
45939554, 43.98
45942039, 44.00
45944523, 43.98
45947008, 43.96
45949492, 43.97
45951977, 44.01
45954461, 43.98
45956946, 44.00
45959430, 43.99
45961914, 43.95
45964399, 43.96
45966883, 43.97
45969368, 43.99
45971852, 43.92
45974337, 43.96
45976821, 43.96
45979305, 43.99
45981790, 43.94
45984274, 43.96
45986759, 43.92
45989243, 43.93
45991728, 43.93
45994212, 43.96
45996696, 43.96
45999181, 43.94
46001665, 43.94
46004150, 43.91
46006634, 43.95
46009119, 43.95
46011603, 43.98
46014088, 44.00
46016572, 43.97
46019057, 43.99
46021541, 43.96
46024025, 43.96
46026510, 43.98
46028994, 43.97
46031479, 43.98
46033963, 43.94
46036448, 43.94
46038932, 43.92
46041417, 43.97
46043901, 43.96
46046385, 43.97
46048870, 43.97
46051354, 43.97
46053839, 44.00
46056323, 43.98
46058808, 43.95
46061292, 44.01
46063777, 44.03
46066261, 44.00
46068745, 43.97
46071230, 43.99
46073714, 44.02
46076199, 44.03
46078683, 44.00
46081168, 44.01
46083652, 44.02
46086136, 44.00
46088621, 43.98
46091105, 43.97
46093590, 43.96
46096074, 43.95
46098559, 43.97
46101043, 44.00
46103527, 44.03
46106012, 43.99
46108496, 44.04
46110981, 44.01
46113465, 44.00
46115950, 44.01
46118434, 43.99
46120919, 44.02
46123403, 44.00
46125887, 44.02
46128372, 44.04
46130856, 43.98
46133341, 43.98
46135825, 44.01
46138310, 43.96
46140794, 43.99
46143278, 44.02
46145763, 44.00
46148247, 44.02
46150732, 44.01
46153216, 43.98
46155701, 43.97
46158185, 44.01
46160670, 43.95
46163154, 43.96
46165639, 43.93
46168123, 43.98
46170607, 43.98
46173092, 43.93
46175576, 43.95
46178061, 43.94
46180545, 44.02
46183030, 44.03
46185514, 43.99
46187998, 43.98
46190483, 44.01
46192967, 44.03
46195452, 44.06
46197936, 43.97
46200421, 44.01
46202905, 43.96
46205390, 43.99
46207874, 43.96
46210359, 43.98
46212843, 44.06
46215328, 44.01
46217812, 44.01
46220297, 44.02
46222781, 44.02
46225266, 43.99
46227750, 43.99
46230234, 44.03
46232719, 44.03
46235203, 44.05
46237688, 44.00
46240172, 44.03
46242657, 44.04
46245141, 44.03
46247625, 44.06
46250110, 44.00
46252594, 44.03
46255079, 44.00
46257563, 44.00
46260048, 44.00
46262532, 44.07
46265016, 44.03
46267501, 44.04
46269985, 44.04
46272470, 44.01
46274954, 44.07
46277439, 44.05
46279923, 44.07
46282407, 44.01
46284892, 43.98
46287376, 44.01
46289861, 43.98
46292345, 44.03
46294830, 44.02
46297314, 44.03
46299798, 43.97
46302283, 43.97
46304767, 44.00
46307252, 44.03
46309736, 44.03
46312221, 44.07
46314705, 44.04
46317189, 44.03
46319674, 44.00
46322158, 44.04
46324643, 44.02
46327127, 44.02
46329612, 44.06
46332096, 43.97
46334581, 44.01
46337065, 44.00
46339550, 44.02
46342034, 44.02
46344519, 44.01
46347003, 43.98
46349488, 44.01
46351972, 44.09
46354457, 44.08
46356941, 44.02
46359425, 44.01
46361910, 44.04
46364395, 44.01
46366879, 44.00
46369363, 44.06
46371848, 44.05
46374332, 44.03
46376817, 44.02
46379301, 44.02
46381786, 44.04
46384270, 44.07
46386754, 43.98
46389239, 43.99
46391723, 44.02
46394208, 44.04
46396692, 44.00
46399177, 44.02
46401661, 44.05
46404145, 44.03
46406630, 44.04
46409114, 43.99
46411599, 44.05
46414083, 44.05
46416568, 43.99
46419052, 44.01
46421536, 44.09
46424021, 44.04
46426506, 44.05
46428990, 44.09
46431475, 44.01
46433959, 44.01
46436443, 43.99
46438928, 44.01
46441412, 44.02
46443897, 44.02
46446381, 44.04
46448866, 44.08
46451350, 44.07
46453834, 44.01
46456319, 44.06
46458803, 44.07
46461288, 44.08
46463772, 44.06
46466257, 44.07
46468741, 44.03
46471225, 44.07
46473710, 44.04
46476194, 44.07
46478679, 44.05
46481163, 43.99
46483648, 44.00
46486132, 43.98
46488617, 44.02
46491101, 44.02
46493585, 44.03
46496070, 44.05
46498554, 44.03
46501039, 44.07
46503524, 44.05
46506008, 44.03
46508492, 44.06
46510977, 44.06
46513461, 44.05
46515946, 44.07
46518430, 44.06
46520915, 44.07
46523399, 44.02
46525884, 44.04
46528368, 44.02
46530852, 44.03
46533337, 44.06
46535821, 44.04
46538306, 44.03
46540790, 44.01
46543275, 44.04
46545759, 44.02
46548243, 44.02
46550728, 44.03
46553213, 44.00
46555697, 44.01
46558181, 44.05
46560666, 44.04
46563150, 44.05
46565635, 44.03
46568119, 44.07
46570604, 44.05
46573088, 44.04
46575573, 44.05
46578057, 43.96
46580541, 43.97
46583026, 43.96
46585510, 44.03
46587995, 44.02
46590479, 43.99
46592964, 44.00
46595448, 44.01
46597933, 44.00
46600417, 44.01
46602901, 44.00
46605386, 43.98
46607870, 43.99
46610355, 43.99
46612839, 43.98
46615324, 44.04
46617808, 44.00
46620292, 44.03
46622777, 44.02
46625261, 44.07
46627746, 43.97
46630230, 44.00
46632715, 43.96
46635199, 44.05
46637683, 44.00
46640168, 44.01
46642652, 43.99
46645137, 44.00
46647621, 44.00
46650106, 43.99
46652590, 44.00
46655074, 43.99
46657559, 44.01
46660043, 43.99
46662528, 43.98
46665012, 44.01
46667497, 44.01
46669981, 43.96
46672466, 43.99
46674950, 44.01
46677434, 44.02
46679919, 44.00
46682403, 44.00
46684888, 44.01
46687372, 44.00
46689857, 44.01
46692341, 44.04
46694826, 44.04
46697310, 44.03
46699794, 44.02
46702279, 44.02
46704763, 43.98
46707248, 44.01
46709732, 44.02
46712217, 44.02
46714701, 44.00
46717185, 44.05
46719670, 44.07
46722154, 44.02
46724639, 44.06
46727123, 44.04
46729608, 44.05
46732092, 44.09
46734577, 44.06
46737061, 44.06
46739545, 44.04
46742030, 44.05
46744514, 44.04
46746999, 44.05
46749483, 44.10
46751968, 44.03
46754452, 44.02
46756936, 44.03
46759421, 44.07
46761905, 44.06
46764390, 44.06
46766874, 44.04
46769359, 44.03
46771843, 44.03
46774328, 44.03
46776812, 44.01
46779296, 43.97
46781781, 44.03
46784265, 44.09
46786750, 44.08
46789235, 44.08
46791719, 44.05
46794203, 44.05
46796688, 44.08
46799172, 44.03
46801657, 44.03
46804141, 44.04
46806626, 44.02
46809110, 44.05
46811595, 44.03
46814079, 44.08
46816563, 44.05
46819048, 44.06
46821533, 44.01
46824017, 44.04
46826502, 44.03
46828986, 44.00
46831470, 43.96
46833955, 44.00
46836439, 43.98
46838924, 44.02
46841408, 44.05
46843893, 44.02
46846377, 43.99
46848861, 44.01
46851346, 44.00
46853830, 44.00
46856315, 43.98
46858799, 43.97
46861284, 44.00
46863768, 43.97
46866253, 43.97
46868737, 43.99
46871221, 43.96
46873706, 43.99
46876190, 43.97
46878675, 43.95
46881159, 44.01
46883644, 43.98
46886128, 43.95
46888612, 43.98
46891097, 43.99
46893581, 43.98
46896066, 44.02
46898550, 43.98
46901035, 44.02
46903519, 44.01
46906004, 43.98
46908488, 44.01
46910972, 44.01
46913457, 43.96
46915941, 44.03
46918426, 44.03
46920910, 44.01
46923395, 43.99
46925879, 44.00
46928363, 44.03
46930848, 44.02
46933332, 44.03
46935817, 44.08
46938301, 44.06
46940786, 44.10
46943270, 44.08
46945755, 44.07
46948239, 44.08
46950723, 44.05
46953208, 44.08
46955692, 44.08
46958177, 44.11
46960661, 44.07
46963146, 44.07
46965630, 44.07
46968115, 44.07
46970599, 44.10
46973083, 44.03
46975568, 44.05
46978052, 44.07
46980537, 44.09
46983021, 44.10
46985506, 44.05
46987990, 44.13
46990474, 44.13
46992959, 44.14
46995443, 44.12
46997928, 44.15
47000412, 44.19
47002897, 44.16
47005381, 44.17
47007866, 44.21
47010350, 44.17
47012834, 44.20
47015319, 44.19
47017803, 44.15
47020288, 44.22
47022772, 44.16
47025257, 44.15
47027741, 44.15
47030225, 44.15
47032710, 44.16
47035194, 44.16
47037679, 44.18
47040163, 44.14
47042648, 44.11
47045132, 44.10
47047617, 44.10
47050101, 44.11
47052586, 44.12
47055070, 44.04
47057555, 44.09
47060039, 44.11
47062523, 44.11
47065008, 44.10
47067492, 44.10
47069977, 44.15
47072461, 44.10
47074946, 44.11
47077430, 44.08
47079914, 44.11
47082399, 44.10
47084883, 44.08
47087368, 44.12
47089852, 44.10
47092337, 44.15
47094821, 44.16
47097305, 44.14
47099790, 44.12
47102274, 44.14
47104759, 44.11
47107243, 44.08
47109728, 44.11
47112212, 44.10
47114696, 44.07
47117181, 44.04
47119665, 44.05
47122150, 44.12
47124634, 44.07
47127119, 44.13
47129603, 44.09
47132087, 44.09
47134572, 44.12
47137056, 44.11
47139541, 44.12
47142025, 44.09
47144510, 44.10
47146994, 44.08
47149479, 44.15
47151963, 44.06
47154448, 44.09
47156932, 44.13
47159416, 44.07
47161901, 44.06
47164385, 44.02
47166870, 44.03
47169354, 44.06
47171839, 44.12
47174323, 44.09
47176808, 44.07
47179292, 44.08
47181776, 44.07
47184261, 44.10
47186745, 44.11
47189230, 44.11
47191714, 44.11
47194199, 44.12
47196683, 44.12
47199168, 44.11
47201652, 44.13
47204136, 44.10
47206621, 44.12
47209105, 44.12
47211590, 44.12
47214075, 44.13
47216559, 44.11
47219043, 44.10
47221528, 44.13
47224012, 44.13
47226497, 44.11
47228981, 44.10
47231466, 44.10
47233950, 44.13
47236434, 44.16
47238919, 44.14
47241403, 44.17
47243888, 44.13
47246372, 44.14
47248857, 44.13
47251341, 44.15
47253826, 44.15
47256310, 44.16
47258794, 44.16
47261279, 44.13
47263763, 44.15
47266248, 44.13
47268732, 44.13
47271217, 44.16
47273701, 44.12
47276186, 44.12
47278670, 44.14
47281154, 44.12
47283639, 44.14
47286123, 44.16
47288608, 44.09
47291092, 44.08
47293577, 44.11
47296061, 44.10
47298545, 44.11
47301030, 44.10
47303514, 44.11
47305999, 44.09
47308483, 44.11
47310967, 44.08
47313452, 44.10
47315936, 44.13
47318421, 44.11
47320905, 44.14
47323390, 44.12
47325874, 44.11
47328359, 44.14
47330843, 44.10
47333328, 44.07
47335812, 44.13
47338297, 44.06
47340782, 44.06
47343266, 44.08
47345750, 44.11
47348235, 44.10
47350719, 44.07
47353204, 44.14
47355688, 44.08
47358173, 44.10
47360657, 44.17
47363142, 44.15
47365626, 44.16
47368110, 44.17
47370595, 44.16
47373079, 44.14
47375564, 44.18
47378048, 44.07
47380533, 44.09
47383017, 44.07
47385501, 44.05
47387986, 44.12
47390470, 44.14
47392955, 44.15
47395439, 44.12
47397924, 44.13
47400408, 44.14
47402892, 44.15
47405377, 44.11
47407861, 44.11
47410346, 44.11
47412830, 44.14
47415315, 44.13
47417799, 44.17
47420284, 44.11
47422768, 44.12
47425252, 44.15
47427737, 44.17
47430221, 44.13
47432706, 44.15
47435190, 44.16
47437675, 44.17
47440159, 44.15
47442644, 44.20
47445128, 44.20
47447613, 44.12
47450097, 44.15
47452582, 44.14
47455066, 44.19
47457551, 44.21
47460035, 44.18
47462519, 44.21
47465004, 44.18
47467488, 44.25
47469973, 44.22
47472457, 44.21
47474942, 44.21
47477426, 44.21
47479910, 44.23
47482395, 44.22
47484879, 44.21
47487364, 44.20
47489848, 44.20
47492333, 44.21
47494817, 44.24
47497301, 44.24
47499786, 44.24
47502270, 44.24
47504755, 44.21
47507239, 44.22
47509724, 44.25
47512208, 44.24
47514693, 44.23
47517177, 44.27
47519661, 44.24
47522146, 44.22
47524630, 44.24
47527115, 44.23
47529599, 44.24
47532084, 44.23
47534568, 44.26
47537052, 44.27
47539537, 44.27
47542022, 44.26
47544507, 44.24
47546991, 44.29
47549475, 44.29
47551960, 44.30
47554444, 44.28
47556929, 44.30
47559413, 44.28
47561898, 44.24
47564382, 44.27
47566866, 44.23
47569351, 44.25
47571835, 44.30
47574320, 44.29
47576804, 44.26
47579289, 44.25
47581773, 44.26
47584257, 44.24
47586742, 44.23
47589226, 44.29
47591711, 44.27
47594195, 44.27
47596680, 44.25
47599164, 44.26
47601649, 44.27
47604133, 44.28
47606617, 44.27
47609102, 44.28
47611586, 44.26
47614071, 44.23
47616555, 44.24
47619040, 44.21
47621524, 44.21
47624008, 44.24
47626493, 44.22
47628977, 44.23
47631462, 44.17
47633946, 44.23
47636431, 44.25
47638915, 44.18
47641400, 44.23
47643884, 44.28
47646368, 44.22
47648853, 44.23
47651337, 44.24
47653822, 44.27
47656306, 44.23
47658791, 44.26
47661275, 44.20
47663760, 44.21
47666244, 44.26
47668728, 44.25
47671213, 44.24
47673697, 44.21
47676182, 44.21
47678666, 44.22
47681151, 44.26
47683635, 44.27
47686119, 44.23
47688604, 44.24
47691088, 44.28
47693573, 44.26
47696057, 44.18
47698542, 44.24
47701026, 44.25
47703511, 44.24
47705995, 44.27
47708479, 44.24
47710964, 44.25
47713448, 44.25
47715933, 44.21
47718417, 44.25
47720902, 44.29
47723386, 44.30
47725870, 44.22
47728355, 44.27
47730839, 44.26
47733324, 44.26
47735808, 44.28
47738293, 44.26
47740777, 44.27
47743261, 44.23
47745746, 44.28
47748230, 44.31
47750715, 44.28
47753199, 44.27
47755684, 44.24
47758168, 44.27
47760652, 44.27
47763137, 44.28
47765621, 44.30
47768106, 44.25
47770590, 44.29
47773075, 44.29
47775559, 44.27
47778044, 44.25
47780528, 44.25
47783013, 44.23
47785497, 44.21
47787981, 44.26
47790466, 44.25
47792950, 44.20
47795435, 44.23
47797919, 44.24
47800404, 44.23
47802888, 44.26
47805373, 44.25
47807857, 44.23
47810341, 44.29
47812826, 44.23
47815310, 44.22
47817795, 44.23
47820279, 44.25
47822764, 44.25
47825248, 44.23
47827733, 44.25
47830217, 44.24
47832701, 44.16
47835186, 44.21
47837670, 44.19
47840155, 44.20
47842639, 44.21
47845124, 44.14
47847608, 44.20
47850093, 44.15
47852577, 44.18
47855061, 44.19
47857546, 44.18
47860030, 44.16
47862515, 44.18
47864999, 44.19
47867484, 44.18
47869968, 44.20
47872453, 44.18
47874937, 44.17
47877421, 44.19
47879906, 44.17
47882390, 44.18
47884875, 44.22
47887359, 44.19
47889844, 44.17
47892328, 44.19
47894812, 44.14
47897297, 44.14
47899781, 44.13
47902266, 44.15
47904750, 44.15
47907235, 44.19
47909719, 44.13
47912203, 44.14
47914688, 44.12
47917172, 44.13
47919657, 44.15
47922142, 44.14
47924626, 44.14
47927110, 44.17
47929595, 44.17
47932079, 44.12
47934564, 44.17
47937048, 44.17
47939533, 44.14
47942017, 44.13
47944502, 44.09
47946986, 44.16
47949471, 44.18
47951955, 44.15
47954439, 44.19
47956924, 44.18
47959408, 44.14
47961893, 44.13
47964377, 44.11
47966862, 44.12
47969346, 44.11
47971830, 44.11
47974315, 44.11
47976799, 44.16
47979284, 44.15
47981768, 44.16
47984253, 44.15
47986737, 44.18
47989222, 44.17
47991706, 44.15
47994190, 44.16
47996675, 44.19
47999159, 44.20
48001644, 44.17
48004128, 44.18
48006613, 44.24
48009098, 44.20
48011582, 44.21
48014066, 44.22
48016551, 44.20
48019035, 44.20
48021520, 44.20
48024004, 44.23
48026489, 44.22
48028973, 44.19
48031457, 44.16
48033942, 44.18
48036426, 44.17
48038911, 44.17
48041395, 44.21
48043880, 44.22
48046364, 44.30
48048848, 44.29
48051333, 44.35
48053818, 44.31
48056302, 44.33
48058787, 44.34
48061271, 44.35
48063755, 44.33
48066240, 44.28
48068724, 44.33
48071209, 44.34
48073694, 44.31
48076178, 44.30
48078662, 44.32
48081147, 44.35
48083631, 44.30
48086116, 44.33
48088601, 44.34
48091085, 44.32
48093569, 44.28
48096054, 44.36
48098538, 44.34
48101023, 44.36
48103507, 44.41
48105992, 44.44
48108476, 44.38
48110961, 44.39
48113445, 44.46
48115930, 44.47
48118414, 44.47
48120899, 44.48
48123383, 44.56
48125867, 44.55
48128352, 44.52
48130836, 44.58
48133321, 44.52
48135805, 44.51
48138290, 44.51
48140774, 44.53
48143259, 44.55
48145743, 44.52
48148227, 44.47
48150712, 44.50
48153196, 44.45
48155681, 44.45
48158165, 44.44
48160650, 44.43
48163134, 44.42
48165619, 44.45
48168103, 44.46
48170588, 44.40
48173072, 44.41
48175557, 44.44
48178041, 44.39
48180526, 44.38
48183010, 44.42
48185494, 44.41
48187979, 44.41
48190463, 44.35
48192948, 44.43
48195432, 44.42
48197917, 44.41
48200401, 44.43
48202885, 44.46
48205370, 44.42
48207854, 44.41
48210339, 44.44
48212823, 44.41
48215308, 44.41
48217792, 44.43
48220277, 44.43
48222761, 44.43
48225245, 44.45
48227730, 44.44
48230214, 44.46
48232699, 44.45
48235183, 44.47
48237668, 44.46
48240152, 44.40
48242637, 44.44
48245121, 44.45
48247606, 44.42
48250090, 44.51
48252575, 44.52
48255059, 44.51
48257544, 44.53
48260028, 44.51
48262512, 44.53
48264997, 44.53
48267481, 44.48
48269966, 44.53
48272450, 44.54
48274935, 44.54
48277419, 44.57
48279903, 44.56
48282388, 44.55
48284873, 44.59
48287357, 44.59
48289841, 44.56
48292326, 44.52
48294811, 44.57
48297295, 44.58
48299780, 44.56
48302264, 44.59
48304748, 44.56
48307233, 44.60
48309717, 44.58
48312202, 44.52
48314686, 44.54
48317171, 44.56
48319655, 44.60
48322140, 44.55
48324624, 44.59
48327108, 44.64
48329593, 44.63
48332077, 44.62
48334562, 44.59
48337046, 44.60
48339531, 44.59
48342015, 44.58
48344499, 44.61
48346984, 44.58
48349468, 44.65
48351953, 44.60
48354437, 44.63
48356922, 44.66
48359406, 44.63
48361891, 44.64
48364375, 44.71
48366859, 44.68
48369344, 44.68
48371828, 44.68
48374313, 44.71
48376797, 44.64
